bibcode,astraatmadja_2016,bj_2015,bj_2018,bj_2021,bj_2023
2024A&A...683A..74G,0,0,0,2,0
2024A&A...683A.138C,0,0,0,2,0
2024A&A...683A.170P,0,0,0,1,0
2024A&A...683A.199Z,0,0,0,1,0
2024A&A...683A.234B,0,0,0,2,0
2024A&A...683L...7P,0,0,0,1,0
2024A&A...683L..10K,0,0,1,0,0
2024A&A...684A...6S,0,0,0,2,0
2024A&A...684A..70L,0,0,0,1,0
2024A&A...684A..83M,0,0,0,1,0
2024A&A...684A..91B,0,0,0,2,0
2024A&A...684A.121F,0,0,0,1,0
2024A&A...684A.124F,0,0,0,3,0
2024A&A...684A.126B,0,0,0,1,0
2024A&A...684A.131T,0,0,1,3,0
2024A&A...684A.135L,0,0,0,1,0
2024A&A...684A.162P,0,0,0,1,0
2024A&A...684A.176P,0,0,0,1,0
2024A&A...685A...9A,0,0,0,1,0
2024A&A...685A..19C,0,0,2,0,0
2024A&A...685A..39M,0,0,0,4,0
2024A&A...685A..54V,0,0,0,1,0
2024A&A...685A..59M,0,0,0,1,0
2024A&A...685A..66B,0,0,0,1,0
2024A&A...685A.134C,0,0,0,2,0
2024A&A...685A.151F,0,0,0,1,0
2024A&A...685A.171D,0,0,1,1,0
2024A&A...685L...5R,0,0,0,1,0
2024A&A...686A..20P,0,0,1,2,0
2024A&A...686A..25D,0,1,1,1,0
2024A&A...686A..27R,0,0,0,3,0
2024A&A...686A..29W,0,0,0,3,0
2024A&A...686A..72I,0,1,1,0,0
2024A&A...686A..92B,0,0,0,1,0
2024A&A...686A..95Z,0,0,0,1,0
2024A&A...686A.110S,0,0,1,6,0
2024A&A...686A.125M,0,0,0,1,0
2024A&A...686A.140C,0,0,0,3,0
2024A&A...686A.160F,0,0,0,9,0
2024A&A...686A.161Z,0,0,0,1,0
2024A&A...686A.239B,0,0,0,1,0
2024A&A...686A.304B,0,0,0,2,0
2024A&A...686A.305F,0,0,0,1,0
2024A&A...686A.309Z,0,0,0,1,0
2024A&A...687A..23E,0,0,0,1,0
2024A&A...687A..34A,0,0,0,1,0
2024A&A...687A..48T,0,0,0,1,0
2024A&A...687A..52C,0,0,0,4,0
2024A&A...687A..89J,0,0,0,1,0
2024A&A...687A..99W,0,0,0,4,0
2024A&A...687A.102B,0,0,0,1,0
2024A&A...687A.138I,0,0,1,0,0
2024A&A...687A.177X,0,0,1,0,0
2024A&A...687A.211B,0,0,0,2,0
2024A&A...687A.229M,0,0,0,2,0
2024A&A...687A.258J,0,0,0,1,2
2024A&A...687A.273B,0,0,0,1,0
2024A&A...687A.291H,0,4,0,0,0
2024A&A...687A.301N,0,0,0,6,0
2024A&A...687A.305M,0,1,0,9,0
2024A&A...687A.306P,0,1,0,0,0
2024A&A...687L...7W,0,0,0,2,0
2024A&A...687L..16D,0,0,0,3,0
2024A&A...688A...8W,0,0,1,0,0
2024A&A...688A..13L,0,0,1,5,0
2024A&A...688A..38J,0,0,0,3,0
2024A&A...688A..58B,0,0,0,1,0
2024A&A...688A.101L,0,0,0,2,0
2024A&A...688A.123X,0,0,1,1,0
2024A&A...688A.132D,0,0,0,2,0
2024A&A...688A.149D,0,0,0,1,0
2024A&A...688A.200E,0,0,0,1,0
2024A&A...688A.209G,0,0,0,2,0
2024A&A...688L...3G,0,0,1,0,0
2024A&A...688L..24L,1,0,0,0,0
2024A&A...689A..14A,0,0,0,2,0
2024A&A...689A..18A,0,2,0,0,0
2024A&A...689A..32M,0,0,1,0,0
2024A&A...689A..86L,0,0,0,1,0
2024A&A...689A..89M,0,0,0,1,0
2024A&A...689A.138N,0,0,0,6,0
2024A&A...689A.141S,0,0,0,1,0
2024A&A...689A.225N,0,0,0,8,0
2024A&A...689A.268V,0,0,0,1,0
2024A&A...689A.270P,0,0,0,1,0
2024A&A...689A.302G,0,0,1,0,0
2024A&A...689A.320N,0,0,0,2,0
2024A&A...689A.352K,0,0,0,2,0
2024A&A...690A..15A,0,0,0,1,0
2024A&A...690A..16R,0,1,0,0,0
2024A&A...690A..49U,0,1,0,2,0
2024A&A...690A..53B,0,0,0,1,0
2024A&A...690A..68S,0,0,0,2,0
2024A&A...690A..97C,0,0,0,1,0
2024A&A...690A.102T,0,0,0,1,0
2024A&A...690A.104D,0,1,0,2,0
2024A&A...690A.122C,0,0,0,2,0
2024A&A...690A.152S,0,0,0,1,0
2024A&A...690A.168L,0,0,1,0,0
2024A&A...690A.176N,0,0,0,2,0
2024A&A...690A.218A,0,0,0,1,0
2024A&A...690A.243S,0,0,0,9,0
2024A&A...690A.245B,0,0,0,1,0
2024A&A...690A.260S,0,0,0,1,0
2024A&A...690A.276V,0,0,0,2,0
2024A&A...690A.309D,0,0,0,3,0
2024A&A...690A.327V,0,0,0,1,0
2024A&A...690A.331S,0,0,0,1,0
2024A&A...690A.366R,0,0,0,1,0
2024A&A...691A..28K,0,0,0,1,0
2024A&A...691A..53S,0,0,0,1,0
2024A&A...691A..63D,0,0,0,2,0
2024A&A...691A..98K,0,0,0,3,0
2024A&A...691A.123P,0,0,1,2,0
2024A&A...691A.144M,0,0,0,3,0
2024A&A...691A.160S,0,0,0,1,0
2024A&A...691A.182D,0,0,0,2,0
2024A&A...691A.194C,0,0,0,6,0
2024A&A...691A.215L,0,0,1,0,0
2024A&A...691A.218S,0,0,0,5,0
2024A&A...691A.220F,0,0,0,1,0
2024A&A...691A.264R,0,0,0,1,0
2024A&A...691A.282M,0,0,0,1,0
2024A&A...691A.333E,0,0,0,1,0
2024A&A...691A.350M,0,0,0,12,0
2024A&A...692A..36A,0,0,0,1,0
2024A&A...692A..50K,0,0,0,2,1
2024A&A...692A.115M,0,0,0,1,0
2024A&A...692A.131G,0,0,0,2,0
2024A&A...692A.166A,0,0,0,1,0
2024A&A...692A.235R,0,0,0,1,0
2024AJ....167....4H,0,0,1,1,0
2024AJ....167...19L,0,0,0,1,0
2024AJ....167...30H,0,0,0,2,0
2024AJ....167...38B,0,0,0,1,0
2024AJ....167...45R,0,0,0,1,0
2024AJ....167...73S,0,0,1,0,0
2024AJ....167...76L,0,0,0,4,0
2024AJ....167..100Y,0,0,0,5,0
2024AJ....167..101C,0,0,0,6,0
2024AJ....167..106S,0,0,0,1,0
2024AJ....167..139T,0,0,0,4,0
2024AJ....167..152S,0,0,0,2,0
2024AJ....167..186S,0,0,0,1,0
2024AJ....167..188B,0,1,1,0,0
2024AJ....167..205T,0,0,0,1,0
2024AJ....167..208W,0,1,0,0,0
2024AJ....167..220Z,0,1,0,0,0
2024AJ....167..225W,0,0,0,2,0
2024AJ....167..227Z,0,0,1,1,0
2024AJ....167..232T,0,0,0,2,0
2024AJ....167..241E,0,0,1,0,0
2024AJ....167..262S,0,0,0,2,0
2024AJ....167..278D,0,0,0,1,0
2024AJ....168....9B,0,0,1,1,0
2024AJ....168...24B,0,1,0,0,0
2024AJ....168...26S,0,0,1,0,0
2024AJ....168...89P,0,0,0,2,0
2024AJ....168...93J,0,0,0,2,0
2024AJ....168...94S,0,0,0,1,0
2024AJ....168..132N,0,0,0,1,0
2024AJ....168..140F,0,0,1,0,0
2024AJ....168..145F,0,0,0,1,0
2024AJ....168..149B,0,0,1,0,0
2024AJ....168..155A,0,0,0,3,0
2024AJ....168..159L,0,0,2,12,0
2024AJ....168..167M,0,0,0,2,0
2024AJ....168..199K,0,0,1,0,0
2024AJ....168..204B,0,0,0,1,0
2024AJ....168..223L,0,0,1,0,0
2024AJ....168..231S,0,0,0,1,0
2024AJ....168..235K,0,0,0,3,0
2024AJ....168..249B,0,0,0,1,0
2024AJ....168..256C,0,0,0,1,0
2024AJ....168..280J,0,0,2,1,0
2024AJ....168..282B,0,0,0,3,0
2024AN....34530118L,0,0,0,1,0
2024AN....34540017M,0,0,0,3,0
2024AN....34540028G,0,0,1,0,0
2024AcA....74...77M,0,0,0,3,0
2024AcA....74..201A,0,0,1,3,0
2024AcA....74..265Z,0,0,0,1,0
2024AdSpR..74..415L,0,0,3,0,0
2024ApJ...960...52B,0,0,1,0,0
2024ApJ...960..125I,0,0,0,1,0
2024ApJ...960..133G,0,0,0,1,0
2024ApJ...961...13D,0,0,0,5,0
2024ApJ...961...26R,0,0,0,3,0
2024ApJ...961..176B,0,0,0,2,0
2024ApJ...961L..41J,0,0,0,1,0
2024ApJ...962...70K,0,0,0,4,0
2024ApJ...962...91W,0,0,0,1,0
2024ApJ...962L..22D,0,0,0,1,0
2024ApJ...962L..34I,0,0,0,1,0
2024ApJ...963...17A,0,0,0,1,0
2024ApJ...963..100K,1,1,1,1,0
2024ApJ...963..160Z,0,0,0,1,0
2024ApJ...965...18X,0,0,1,0,0
2024ApJ...965...49H,0,0,0,6,0
2024ApJ...965...79X,0,0,0,2,0
2024ApJ...965...96M,0,0,0,2,0
2024ApJ...965..159K,0,0,0,1,0
2024ApJ...965L...9S,0,0,0,1,1
2024ApJ...966....4A,0,0,0,3,0
2024ApJ...966...69L,0,0,0,1,0
2024ApJ...966...96H,0,0,0,1,0
2024ApJ...966..174Z,0,0,0,1,0
2024ApJ...966..202Z,0,1,0,0,0
2024ApJ...967....5L,0,0,0,3,0
2024ApJ...967....8P,0,0,0,1,0
2024ApJ...967..122B,0,0,0,1,0
2024ApJ...968...31W,0,0,0,1,0
2024ApJ...968...42A,0,0,0,2,0
2024ApJ...968...52N,0,0,0,1,0
2024ApJ...968...60K,0,0,1,0,0
2024ApJ...968...88S,0,0,0,1,0
2024ApJ...968...94K,0,0,0,2,0
2024ApJ...968L..23S,0,0,0,2,0
2024ApJ...969...35H,0,0,0,1,0
2024ApJ...969..109B,0,1,0,0,0
2024ApJ...969..116K,0,0,0,1,0
2024ApJ...969..140R,0,0,0,1,0
2024ApJ...969L..19F,0,0,0,1,0
2024ApJ...970...54M,0,0,0,3,0
2024ApJ...970..121S,0,0,4,4,0
2024ApJ...970..164B,0,0,0,1,0
2024ApJ...970..181K,0,0,0,1,0
2024ApJ...971...24P,0,0,0,1,0
2024ApJ...971..112W,0,0,0,3,0
2024ApJ...971..120H,0,0,2,0,0
2024ApJ...971..158R,0,0,0,1,0
2024ApJ...971..180Y,0,0,0,1,0
2024ApJ...971..186J,0,0,0,1,0
2024ApJ...971L..12B,0,0,0,3,0
2024ApJ...971L..13D,0,0,0,1,0
2024ApJ...971L..21M,0,0,2,0,0
2024ApJ...972...19N,0,0,0,1,0
2024ApJ...972..112C,0,0,0,2,0
2024ApJ...973...55D,0,0,0,1,0
2024ApJ...973...88B,0,0,0,1,0
2024ApJ...973...90M,0,0,0,1,0
2024ApJ...973..125K,0,0,0,1,0
2024ApJ...973..135H,0,0,0,2,0
2024ApJ...973L...5A,0,0,0,2,0
2024ApJ...974...25K,0,0,0,1,0
2024ApJ...974...77L,0,0,0,1,0
2024ApJ...974..113A,0,0,1,1,0
2024ApJ...974..122Y,0,0,0,3,0
2024ApJ...974..192H,0,0,0,2,0
2024ApJ...974..250A,0,0,0,1,0
2024ApJ...975...34F,0,0,0,1,0
2024ApJ...975...99K,0,0,1,0,0
2024ApJ...975..109W,0,0,0,1,0
2024ApJ...975..152Y,0,0,0,1,0
2024ApJ...975..216R,0,0,0,1,0
2024ApJ...975L...7C,0,0,0,2,0
2024ApJ...976...43W,0,0,0,1,0
2024ApJ...976...46Z,0,0,1,2,0
2024ApJ...976...87N,0,0,0,3,0
2024ApJ...976..102G,0,1,0,1,0
2024ApJ...976..115S,0,0,1,0,0
2024ApJ...976..132H,0,0,0,2,0
2024ApJ...976..161L,0,0,0,1,0
2024ApJ...976..222C,0,0,0,1,0
2024ApJ...976..243D,0,0,0,1,0
2024ApJ...976L..21H,0,0,1,0,0
2024ApJ...977....6G,0,0,0,1,0
2024ApJ...977...12P,0,0,0,4,0
2024ApJ...977...35G,0,0,0,2,0
2024ApJ...977...65T,0,0,0,3,0
2024ApJ...977...78R,0,0,0,5,0
2024ApJ...977..138H,0,0,0,2,0
2024ApJ...977..153B,0,0,0,3,0
2024ApJ...977..185H,0,0,0,1,0
2024ApJ...977..236S,0,0,0,2,0
2024ApJ...977..237C,0,0,0,3,0
2024ApJ...977..245Z,0,0,0,1,0
2024ApJ...977..262C,0,0,0,2,0
2024ApJ...977L..31W,0,0,0,1,0
2024ApJS..270...20X,0,0,0,3,0
2024ApJS..271...12L,0,0,0,1,0
2024ApJS..271...15H,0,0,0,1,0
2024ApJS..271...21L,0,0,0,1,0
2024ApJS..271...26L,0,0,0,3,0
2024ApJS..271...60S,0,0,1,0,0
2024ApJS..272...16S,0,0,0,4,0
2024ApJS..273....6B,0,0,0,2,0
2024ApJS..273....8H,0,0,0,2,0
2024ApJS..273...12H,0,0,0,1,0
2024ApJS..275....8L,0,0,0,1,0
2024ApJS..275...24L,0,0,0,2,0
2024ApJS..275...26M,0,0,0,2,0
2024ApJS..275...42D,0,0,0,3,0
2024AstBu..79..445D,0,0,0,1,0
2024AstBu..79..473B,0,0,0,1,0
2024AstBu..79..629R,0,0,3,2,0
2024AstL...50...34P,0,1,0,0,0
2024AstL...50...53T,0,0,0,1,0
2024AstL...50..550P,0,1,0,0,0
2024BAAA...65..146P,0,0,0,1,0
2024BSRSL..93...58R,0,0,0,1,0
2024BSRSL..93..155U,0,0,0,1,0
2024BSRSL..93..243P,0,0,1,0,0
2024BSRSL..93..333K,0,0,1,0,0
2024BSRSL..93..341K,0,0,1,0,0
2024BSRSL..93..636B,0,0,0,1,0
2024BlgAJ..40...85M,0,0,0,1,0
2024CoSka..54b..47M,0,0,0,1,0
2024IAUS..361...76M,0,0,1,0,0
2024IAUS..376..128G,0,0,0,2,0
2024IAUS..376..328E,0,0,0,1,0
2024IAUS..380...97S,0,2,0,0,0
2024JAVSO..52...10S,0,0,1,0,0
2024JAVSO..52...54T,0,0,0,1,0
2024JAVSO..52...96B,0,0,0,1,0
2024JAVSO..52..134P,0,0,0,1,0
2024JAVSO..52..162W,0,0,0,2,0
2024JAVSO..52..188B,0,0,0,1,0
2024JApA...45....7R,0,0,0,2,0
2024JApA...45...27I,0,0,0,2,0
2024JHEAp..41...67L,0,0,1,0,0
2024JHEAp..43..171Z,0,0,0,1,0
2024JKAS...57..123S,0,0,0,4,0
2024JOSS....9.7118B,0,0,0,1,0
2024MNRAS.527...35D,0,0,0,2,0
2024MNRAS.527.1405H,0,0,0,1,0
2024MNRAS.527.2165C,0,0,0,1,0
2024MNRAS.527.3395I,0,0,0,1,0
2024MNRAS.527.3445G,0,0,0,1,0
2024MNRAS.527.3474G,0,0,1,0,0
2024MNRAS.527.3559P,0,0,1,0,0
2024MNRAS.527.4260V,0,0,0,1,0
2024MNRAS.527.5293M,0,0,1,1,0
2024MNRAS.527.5374M,0,0,0,1,0
2024MNRAS.527.5385R,0,0,0,1,0
2024MNRAS.527.5408P,0,1,0,1,0
2024MNRAS.527.5448B,0,0,0,1,0
2024MNRAS.527.5464C,0,0,0,1,0
2024MNRAS.527.5588P,0,0,0,1,0
2024MNRAS.527.6100N,0,0,0,1,0
2024MNRAS.527.6173Q,0,0,0,5,0
2024MNRAS.527.7603S,0,0,0,3,0
2024MNRAS.527.9626P,0,0,0,4,0
2024MNRAS.527.9892Y,0,0,0,1,0
2024MNRAS.52710123R,0,0,0,1,0
2024MNRAS.52711559N,0,0,0,2,0
2024MNRAS.52711925M,0,0,0,2,0
2024MNRAS.528..676G,0,0,0,2,0
2024MNRAS.528..863B,0,0,0,1,0
2024MNRAS.528.1264K,0,0,0,3,0
2024MNRAS.528.3232P,0,0,1,0,0
2024MNRAS.528.3281L,0,0,0,1,0
2024MNRAS.528.3576V,0,0,0,1,0
2024MNRAS.528.4490R,0,0,0,6,0
2024MNRAS.528.4528M,0,0,0,1,0
2024MNRAS.528.4657K,0,0,2,0,0
2024MNRAS.528.5528N,0,0,0,1,0
2024MNRAS.528.5633G,0,0,0,1,0
2024MNRAS.528.5763G,1,1,2,4,0
2024MNRAS.528.7037S,0,3,15,0,0
2024MNRAS.528.7320S,0,0,1,0,0
2024MNRAS.529..212S,0,0,0,4,0
2024MNRAS.529..224S,0,0,0,1,0
2024MNRAS.529..587R,0,0,0,4,0
2024MNRAS.529.1187L,0,0,0,1,0
2024MNRAS.529.1414C,0,0,0,2,0
2024MNRAS.529.1752D,0,2,0,0,0
2024MNRAS.529.1917S,0,0,0,1,0
2024MNRAS.529.2191B,0,0,0,1,0
2024MNRAS.529.2220R,0,0,0,2,0
2024MNRAS.529.2483B,0,0,0,9,0
2024MNRAS.529.2946W,0,0,1,0,0
2024MNRAS.529.3323P,0,0,0,1,0
2024MNRAS.529.3630H,1,1,4,4,0
2024MNRAS.529.3816G,0,1,0,0,0
2024MNRAS.529.4234B,0,0,0,4,0
2024MNRAS.529.4354J,0,0,0,2,0
2024MNRAS.529L..28M,0,0,0,1,0
2024MNRAS.529L.175H,0,0,0,1,0
2024MNRAS.530..254Y,0,0,0,1,0
2024MNRAS.530..761M,0,0,0,1,0
2024MNRAS.530..861G,0,0,0,2,0
2024MNRAS.530.1328I,0,0,2,0,0
2024MNRAS.530.1516P,0,0,1,3,0
2024MNRAS.530.1534H,0,0,0,1,0
2024MNRAS.530.2068M,0,0,0,4,0
2024MNRAS.530.2648C,1,0,0,0,0
2024MNRAS.530.2749A,0,0,1,0,0
2024MNRAS.530.3020A,0,0,0,2,0
2024MNRAS.530.3051M,0,0,0,1,0
2024MNRAS.530.3327D,0,0,1,2,0
2024MNRAS.530.3589C,0,0,1,0,0
2024MNRAS.530.4300B,0,0,1,0,0
2024MNRAS.530.4531S,0,0,0,1,0
2024MNRAS.530.4712A,0,0,1,0,0
2024MNRAS.530.4802S,0,0,1,0,0
2024MNRAS.531..422S,0,0,0,2,0
2024MNRAS.531..632M,0,0,0,3,0
2024MNRAS.531..649G,0,0,0,1,0
2024MNRAS.531..695S,0,0,0,2,0
2024MNRAS.531..728E,0,0,0,1,0
2024MNRAS.531.1244H,0,0,0,7,0
2024MNRAS.531.1730T,0,0,1,0,0
2024MNRAS.531.1765L,0,0,0,1,0
2024MNRAS.531.1805P,0,0,0,1,0
2024MNRAS.531.2379S,0,0,0,1,2
2024MNRAS.531.2422T,0,0,0,1,0
2024MNRAS.531.3715A,0,0,1,0,0
2024MNRAS.531.3935Z,0,0,0,1,0
2024MNRAS.531.4212D,0,0,0,2,0
2024MNRAS.531L..14L,0,0,0,1,0
2024MNRAS.531L..63W,0,0,0,1,0
2024MNRAS.532..363F,0,0,1,0,0
2024MNRAS.532..592Z,0,0,0,4,0
2024MNRAS.532..622N,0,0,0,0,1
2024MNRAS.532.1010B,0,0,0,2,0
2024MNRAS.532.1099H,0,0,0,1,0
2024MNRAS.532.1199T,0,0,0,1,0
2024MNRAS.532.1241B,0,0,2,0,0
2024MNRAS.532.1421T,0,0,0,1,0
2024MNRAS.532.2065C,0,0,0,3,0
2024MNRAS.532.2331C,0,0,1,0,0
2024MNRAS.532.2875N,0,0,0,8,0
2024MNRAS.532.2920V,0,0,0,2,0
2024MNRAS.532.4205P,0,0,0,1,0
2024MNRAS.532.4389D,0,0,0,1,0
2024MNRAS.532L..21P,0,0,0,1,0
2024MNRAS.533..395L,0,0,0,3,0
2024MNRAS.533..889Z,0,0,0,1,0
2024MNRAS.533.1012K,0,0,0,5,0
2024MNRAS.533.1541O,0,0,0,1,0
2024MNRAS.533.1782G,0,1,0,0,0
2024MNRAS.533.2747V,0,1,0,3,0
2024MNRAS.533.3395Z,0,0,0,5,0
2024MNRAS.533.3426M,0,0,0,1,0
2024MNRAS.533.4309V,0,0,0,3,0
2024MNRAS.533L..31W,0,0,0,1,0
2024MNRAS.534..575E,0,0,0,1,0
2024MNRAS.534.1028S,0,0,0,2,0
2024MNRAS.534.2566S,0,1,0,1,0
2024MNRAS.534.3022M,0,0,0,2,0
2024MNRAS.534.3387S,0,1,0,0,0
2024MNRAS.534.3576K,0,0,0,2,0
2024MNRAS.534L..35M,0,0,0,1,0
2024MNRAS.535...90V,0,0,0,3,0
2024MNRAS.535..254M,0,0,0,7,0
2024MNRAS.535..531S,0,0,0,2,0
2024MNRAS.535.1321D,0,0,1,0,0
2024MNRAS.535.1763A,0,0,0,3,0
2024MNRAS.535.2149O,0,0,0,3,0
2024MNRAS.535.2724V,0,0,0,1,0
2024NewA..10702145L,0,0,0,1,0
2024NewA..10902205B,0,1,1,0,0
2024NewA..10902207G,0,0,0,2,0
2024NewA..10902210T,0,0,1,0,0
2024NewA..11202258E,0,0,0,2,0
2024NewA..11202262C,0,0,0,1,0
2024OEJV..244....1V,0,0,0,1,0
2024OJAp....7E..24R,0,0,0,3,0
2024OJAp....7E..66T,0,0,1,0,0
2024PASA...41...25M,0,0,0,1,0
2024PASA...41...84D,0,0,0,1,0
2024PASJ...76..475K,0,0,0,1,0
2024PASP..136e4203V,0,0,0,2,0
2024PASP..136f3001G,0,0,0,1,0
2024PASP..136g4202N,0,0,0,2,0
2024PASP..136h4201K,0,0,1,0,0
2024RAA....24f5005L,0,0,0,1,0
2024RAA....24l5014E,0,0,0,2,0
2024RASTI...3...89M,0,0,0,6,0
2024RMxAA..60..227H,0,0,0,5,0
2024RNAAS...8....8P,0,0,0,1,0
2024RNAAS...8...23P,0,0,0,1,0
2024RNAAS...8...74L,0,0,0,1,0
2024RNAAS...8...79P,0,0,0,2,0
2024RNAAS...8..111P,0,0,0,1,0
2024RNAAS...8..179P,0,0,0,1,0
2024RNAAS...8..299M,0,0,0,1,0
2024SPIE13101E..0ZT,0,0,0,1,0
2024SerAJ.208...41Z,0,0,0,1,0
2024arXiv240100545C,0,0,0,2,0
2024arXiv240102039P,0,0,1,0,0
2024arXiv240117293M,0,0,0,1,0
2024arXiv240205762C,0,0,0,3,0
2024arXiv240208038T,0,0,0,4,0
2024arXiv240303127D,0,0,0,3,0
2024arXiv240305398M,0,0,0,1,0
2024arXiv240317048L,0,0,0,1,0
2024arXiv240509145P,0,1,0,3,0
2024arXiv240619233W,0,0,0,1,0
2024arXiv240817250V,0,0,1,5,0
2024arXiv241020641G,2,11,0,2,0
2024arXiv241023527A,0,1,0,0,0
2024arXiv241108159H,0,0,0,2,0
2024arXiv241108971S,0,0,0,1,0
2024arXiv241209454D,0,0,0,16,0
2024arXiv241211616L,0,0,0,5,0
2024arXiv241212304T,0,0,0,1,0
2024arXiv241213727C,0,0,0,1,0
2024icrc.confE.499R,0,0,1,0,0
2025A&A...693A..12O,0,2,0,2,0
2025A&A...693A..28A,0,0,0,0,1
2025A&A...693A..32N,0,0,0,1,0
2025A&A...693A.125H,0,1,0,0,0
2025A&A...693A.144G,0,0,1,0,0
2025A&A...693A.159V,0,0,0,1,0
2025A&A...693A.163T,0,0,1,0,0
2025A&A...693A.167W,0,0,0,1,0
2025A&A...693A.203G,0,0,0,1,0
2025A&A...693A.241Z,0,0,0,1,0
2025A&A...693A.317Q,0,1,0,0,0
2025A&A...693L..10M,0,0,0,1,0
2025A&A...694A..85P,0,0,0,2,0
2025A&A...694A..94H,0,0,1,1,0
2025A&A...694A..97P,0,0,0,4,0
2025A&A...694A.105G,0,0,0,2,0
2025A&A...694A.120C,0,0,0,1,0
2025A&A...694A.131G,0,0,1,0,0
2025A&A...694A.143T,0,0,0,1,0
2025A&A...694A.156D,0,0,0,1,0
2025A&A...694A.158D,0,0,0,1,0
2025A&A...694A.192S,0,0,0,1,0
2025A&A...694A.208K,0,0,0,2,0
2025A&A...694A.209B,0,0,0,1,0
2025A&A...694A.307R,0,0,0,1,0
2025A&A...694A.329S,0,0,2,0,0
2025A&A...695A..22Q,0,1,0,0,0
2025A&A...695A..36L,0,0,0,1,0
2025A&A...695A..61M,0,0,0,1,0
2025A&A...695A..74A,0,0,0,1,0
2025A&A...695A..85F,0,0,2,0,0
2025A&A...695A..87D,0,0,0,3,0
2025A&A...695A..96R,0,0,0,2,0
2025A&A...695A.112V,0,0,1,0,0
2025A&A...695A.130S,0,0,0,1,0
2025A&A...695A.227M,0,0,0,6,0
2025A&A...695L...8R,0,0,1,1,0
2025A&A...695L..20D,0,0,0,1,0
2025A&A...696A...6D,0,0,0,1,0
2025A&A...696A..23B,0,0,0,1,0
2025A&A...696A..42G,0,0,0,1,0
2025A&A...696A..62O,0,0,0,1,0
2025A&A...696A..67S,1,1,1,4,0
2025A&A...696A..82N,0,0,0,1,0
2025A&A...696A..84N,0,0,0,1,0
2025A&A...696A.117L,0,1,0,0,0
2025A&A...696A.119G,0,2,0,0,0
2025A&A...696A.146F,0,0,0,2,0
2025A&A...696A.178Z,0,0,0,1,0
2025A&A...696A.197L,0,0,0,1,0
2025A&A...696A.242V,0,0,0,1,0
2025A&A...696A.243G,0,0,1,4,0
2025A&A...697A..30N,0,0,0,3,0
2025A&A...697A..37X,0,0,0,8,0
2025A&A...697A..41B,0,0,0,1,0
2025A&A...697A..47Q,0,0,0,3,0
2025A&A...697A.100B,0,0,0,1,0
2025A&A...697A.101L,0,0,0,1,0
2025A&A...697A.122L,0,1,0,0,0
2025A&A...697A.127H,0,0,0,2,0
2025A&A...697A.152K,0,0,0,1,0
2025A&A...697A.158P,0,0,6,1,0
2025A&A...697A.201F,0,0,0,1,0
2025A&A...697A.208A,0,1,0,0,0
2025A&A...697A.227K,0,0,0,1,0
2025A&A...697A.237S,0,0,0,2,0
2025A&A...697L...3D,0,0,0,1,0
2025A&A...698A..11G,0,0,0,0,1
2025A&A...698A..22L,0,0,0,1,0
2025A&A...698A..26V,0,0,0,1,0
2025A&A...698A..64R,0,0,0,2,0
2025A&A...698A..71S,0,0,0,1,0
2025A&A...698A..81L,0,0,0,1,0
2025A&A...698A.106S,0,0,0,2,0
2025A&A...698A.109L,0,0,0,10,0
2025A&A...698A.150O,0,0,0,1,0
2025A&A...698A.155L,0,0,0,3,0
2025A&A...698A.156X,0,2,0,0,0
2025A&A...698A.164A,0,0,0,1,0
2025A&A...698A.168M,0,0,0,2,0
2025A&A...698A.206M,0,0,0,1,0
2025A&A...698A.282M,0,0,0,2,0
2025A&A...698A.300S,0,0,0,1,0
2025A&A...698A.322L,0,1,0,0,0
2025A&A...698L...4M,0,0,0,1,0
2025A&A...699A..21Z,0,0,0,1,0
2025A&A...699A..38F,0,0,1,0,0
2025A&A...699A..58L,0,0,1,1,0
2025A&A...699A..77S,0,0,0,2,0
2025A&A...699A..78L,0,0,0,1,0
2025A&A...699A..81K,0,0,0,1,0
2025A&A...699A.100D,0,0,0,2,0
2025A&A...699A.102G,0,0,0,4,0
2025A&A...699A.117M,0,0,0,1,0
2025A&A...699A.145D,0,0,0,5,0
2025A&A...699A.152T,0,0,0,1,0
2025A&A...699A.153R,0,0,0,0,1
2025A&A...699A.172V,0,0,0,1,0
2025A&A...699A.199P,2,0,0,5,0
2025A&A...699A.208O,0,0,0,6,0
2025A&A...699A.210A,0,0,0,11,0
2025A&A...699A.251Y,0,0,0,1,0
2025A&A...699A.325V,0,0,0,1,0
2025A&A...700A..36P,0,0,0,3,0
2025A&A...700A..39K,0,0,0,1,0
2025A&A...700A..70M,0,0,1,0,0
2025A&A...700A..71K,0,0,0,2,0
2025A&A...700A..89K,0,0,1,0,0
2025A&A...700A..97O,0,2,0,0,0
2025A&A...700A.100L,0,0,0,1,0
2025A&A...700A.107G,0,0,0,3,0
2025A&A...700A.160B,0,0,0,2,0
2025A&A...700A.172C,0,0,0,1,0
2025A&A...700A.174F,0,0,1,0,0
2025A&A...700A.180S,0,0,0,1,0
2025A&A...700A.187U,0,0,0,1,0
2025A&A...700A.195T,0,0,0,5,0
2025A&A...700A.222C,0,0,0,2,0
2025A&A...700A.283Z,0,0,0,2,0
2025A&A...701A..19X,0,0,0,1,0
2025A&A...701A.104K,0,0,0,1,0
2025A&A...701A.117B,0,0,0,1,0
2025A&A...701A.171F,0,0,0,2,0
2025A&A...701A.213E,0,0,0,5,0
